applicant_id,age,annual_income,employment_years,existing_debt,requested_loan_amount,credit_history_length,num_late_payments_last_2y,dti_ratio,default
APP01546,45,165541.0,5.1,14175.0,33599.0,1,1,0.086,0
APP01547,62,175850.0,5.8,14435.0,25993.0,23,1,0.082,0
APP01548,56,177085.0,3.3,18053.0,42491.0,22,0,0.102,0
APP01549,47,57178.0,10.5,9026.0,16425.0,4,0,0.158,0
APP01550,58,37160.0,3.1,4852.0,43963.0,15,0,0.131,0
APP01551,27,55459.0,2.4,54342.0,114365.0,15,1,0.98,1
APP01552,25,103966.0,4.1,21800.0,10924.0,1,0,0.21,0
APP01553,63,79188.0,1.1,9558.0,18012.0,15,1,0.121,0
APP01554,51,65957.0,6.7,18952.0,27805.0,24,2,0.287,0
APP01555,43,96784.0,7.5,57894.0,50269.0,4,2,0.598,0
APP01556,62,35052.0,3.6,7112.0,61959.0,7,0,0.203,0
APP01557,30,78479.0,1.3,15818.0,59039.0,19,4,0.202,0
APP01558,52,127929.0,3.8,4394.0,13161.0,13,3,0.034,0
APP01559,63,96246.0,10.2,12153.0,24231.0,24,0,0.126,0
APP01560,50,103353.0,4.8,21879.0,21159.0,9,1,0.212,0
APP01561,59,162541.0,5.7,5476.0,34922.0,22,0,0.034,0
APP01562,51,70751.0,6.4,11502.0,36716.0,1,1,0.163,0
APP01563,38,52757.0,1.1,25335.0,15970.0,2,3,0.48,0
APP01564,56,132556.0,2.7,21405.0,27897.0,17,1,0.161,0
APP01565,22,131342.0,5.3,5292.0,51447.0,20,2,0.04,0
APP01566,34,96678.0,0.8,18016.0,24909.0,1,1,0.186,1
APP01567,33,67495.0,7.2,20889.0,32204.0,20,0,0.309,0
APP01568,49,73181.0,0.8,14565.0,100522.0,8,0,0.199,0
APP01569,32,38623.0,2.1,31935.0,119853.0,1,1,0.827,1
APP01570,59,127577.0,7.1,8337.0,9929.0,24,1,0.065,0
APP01571,22,125345.0,2.9,18583.0,38884.0,6,0,0.148,0
APP01572,52,37955.0,3.7,5260.0,209027.0,6,1,0.139,0
APP01573,33,112850.0,11.4,3713.0,48403.0,13,1,0.033,0
APP01574,47,89505.0,6.3,24956.0,36721.0,4,0,0.279,0
APP01575,61,43871.0,3.0,13581.0,79827.0,7,3,0.31,0
APP01576,37,40015.0,6.5,9221.0,41393.0,22,1,0.23,0
APP01577,60,88146.0,3.1,5698.0,55575.0,21,0,0.065,0
APP01578,51,59943.0,2.6,25892.0,32010.0,17,1,0.432,0
APP01579,54,181675.0,3.2,3998.0,41032.0,5,0,0.022,0
APP01580,44,117748.0,2.4,29564.0,46910.0,13,1,0.251,0
APP01581,55,92674.0,1.8,19164.0,61043.0,17,0,0.207,0
APP01582,26,94991.0,2.2,4162.0,28028.0,16,0,0.044,0
APP01583,39,142263.0,2.0,14776.0,27575.0,8,2,0.104,0
APP01584,50,111665.0,1.3,111634.0,11424.0,12,1,1.0,0
APP01585,27,93890.0,5.1,34597.0,28788.0,15,1,0.368,0
APP01586,30,44796.0,5.6,6888.0,64333.0,20,1,0.154,0
APP01587,61,338058.0,2.7,23703.0,47951.0,9,1,0.07,0
APP01588,52,42126.0,11.9,4304.0,19969.0,9,0,0.102,0
APP01589,54,62550.0,7.9,4460.0,11588.0,3,3,0.071,0
APP01590,48,31973.0,5.0,12659.0,33341.0,11,1,0.396,0
APP01591,35,95741.0,6.1,20771.0,63213.0,7,0,0.217,0
APP01592,50,78870.0,0.9,25567.0,27246.0,14,0,0.324,0
APP01593,57,107220.0,7.4,25852.0,15261.0,20,1,0.241,0
APP01594,49,30652.0,1.8,19847.0,25496.0,22,1,0.647,0
APP01595,42,127574.0,10.3,3673.0,44165.0,18,1,0.029,0
APP01596,24,48839.0,16.9,12724.0,76532.0,14,1,0.261,0
APP01597,40,67880.0,13.6,28997.0,31132.0,7,1,0.427,0
APP01598,52,116516.0,5.1,19046.0,68387.0,7,2,0.163,0
APP01599,56,83336.0,5.7,15455.0,63986.0,18,0,0.185,0
APP01600,24,86333.0,6.0,17385.0,17926.0,8,1,0.201,0
APP01601,47,109053.0,2.5,17155.0,76913.0,23,0,0.157,0
APP01602,37,90617.0,4.9,2774.0,43350.0,16,1,0.031,0
APP01603,32,61663.0,1.6,33655.0,17606.0,7,0,0.546,0
APP01604,42,67290.0,10.1,12229.0,104454.0,11,1,0.182,0
APP01605,37,81303.0,5.6,23531.0,33680.0,14,0,0.289,0
APP01606,30,46734.0,7.9,2112.0,11316.0,3,1,0.045,0
APP01607,21,120331.0,3.5,50453.0,23771.0,5,3,0.419,0
APP01608,42,84485.0,2.2,5297.0,20507.0,15,0,0.063,0
APP01609,46,75916.0,1.0,102035.0,24124.0,24,1,1.344,1
APP01610,38,132753.0,1.9,72794.0,27803.0,4,2,0.548,0
APP01611,34,68868.0,3.0,4629.0,31119.0,22,1,0.067,0
APP01612,49,66755.0,5.8,25684.0,30424.0,12,1,0.385,0
APP01613,32,57393.0,4.5,5921.0,34252.0,14,1,0.103,0
APP01614,56,86815.0,4.0,8010.0,51660.0,16,1,0.092,0
APP01615,55,85325.0,5.5,8156.0,23205.0,24,4,0.096,0
APP01616,32,52410.0,3.0,19117.0,73762.0,21,2,0.365,0
APP01617,27,66913.0,5.5,17322.0,17412.0,19,1,0.259,0
APP01618,49,52586.0,4.0,5109.0,52526.0,21,1,0.097,0
APP01619,31,51409.0,3.8,18996.0,97340.0,4,1,0.37,0
APP01620,53,30793.0,1.8,11347.0,32650.0,18,0,0.368,0
APP01621,26,65156.0,2.5,3114.0,40785.0,6,0,0.048,0
APP01622,35,31222.0,0.5,9441.0,20317.0,2,0,0.302,0
APP01623,52,58023.0,1.6,50430.0,26714.0,12,1,0.869,1
APP01624,31,53834.0,6.9,9699.0,93023.0,13,0,0.18,0
APP01625,43,123741.0,1.7,3077.0,56902.0,15,3,0.025,0
APP01626,46,44026.0,4.4,25631.0,46683.0,12,0,0.582,0
APP01627,54,49981.0,1.6,6361.0,11353.0,1,0,0.127,0
APP01628,54,60430.0,6.2,15860.0,23626.0,13,0,0.262,0
APP01629,49,54717.0,4.7,11642.0,103094.0,19,2,0.213,0
APP01630,24,145020.0,1.1,54685.0,46467.0,6,0,0.377,0
APP01631,37,41387.0,6.4,11649.0,50079.0,4,1,0.281,0
APP01632,55,60494.0,7.8,5347.0,40229.0,13,2,0.088,0
APP01633,33,86339.0,1.6,9181.0,25140.0,8,1,0.106,0
APP01634,61,113617.0,2.7,4999.0,44335.0,9,2,0.044,0
APP01635,59,60469.0,1.4,11300.0,14500.0,6,1,0.187,0
APP01636,35,28028.0,6.0,55041.0,13860.0,13,1,1.964,0
APP01637,49,67843.0,3.4,36271.0,23361.0,24,0,0.535,0
APP01638,49,143776.0,3.4,68388.0,40754.0,13,0,0.476,0
APP01639,31,84212.0,3.0,19602.0,14160.0,24,2,0.233,0
APP01640,52,82307.0,8.1,14980.0,39192.0,1,0,0.182,0
APP01641,22,42980.0,12.9,6011.0,19996.0,16,1,0.14,0
APP01642,34,40830.0,7.9,16576.0,21679.0,19,0,0.406,1
APP01643,40,73793.0,6.1,12037.0,79202.0,3,0,0.163,0
APP01644,42,35840.0,2.2,24907.0,37137.0,12,0,0.695,0
APP01645,31,108086.0,2.0,5444.0,21115.0,17,1,0.05,0
APP01646,47,47891.0,1.8,13935.0,40623.0,2,2,0.291,1
APP01647,23,72234.0,2.5,3794.0,15036.0,18,0,0.053,0
APP01648,37,28485.0,2.3,17502.0,45679.0,4,2,0.614,1
APP01649,64,60060.0,5.3,22939.0,70572.0,0,0,0.382,0
APP01650,48,40420.0,0.8,3651.0,54016.0,8,0,0.09,0
APP01651,49,22903.0,2.5,4574.0,132539.0,23,1,0.2,0
APP01652,41,95887.0,0.4,4737.0,11350.0,7,1,0.049,0
APP01653,36,166139.0,6.2,11590.0,39190.0,2,1,0.07,0
APP01654,57,128635.0,2.5,4368.0,16218.0,1,1,0.034,0
APP01655,40,102831.0,10.0,40247.0,32731.0,0,0,0.391,0
APP01656,26,59453.0,5.5,18938.0,36349.0,11,2,0.319,0
APP01657,39,109420.0,0.4,21574.0,142615.0,21,1,0.197,0
APP01658,25,134851.0,0.9,3747.0,35036.0,12,1,0.028,0
APP01659,23,78308.0,2.4,37592.0,34646.0,9,0,0.48,0
APP01660,21,40450.0,13.1,22464.0,66376.0,16,3,0.555,0
APP01661,58,56972.0,1.4,7740.0,35183.0,10,1,0.136,0
APP01662,35,171330.0,3.9,3892.0,108955.0,4,3,0.023,0
APP01663,54,70448.0,6.9,12570.0,54275.0,24,1,0.178,0
APP01664,55,13872.0,8.0,9199.0,59701.0,8,0,0.663,0
APP01665,45,35085.0,3.0,9510.0,11843.0,12,1,0.271,0
APP01666,44,59147.0,1.3,7598.0,119507.0,19,0,0.128,0
APP01667,32,122751.0,3.3,23793.0,24493.0,22,0,0.194,0
APP01668,38,63796.0,6.6,1668.0,36104.0,10,0,0.026,0
APP01669,35,123898.0,5.4,41938.0,24548.0,22,0,0.338,0
APP01670,64,56214.0,0.5,29688.0,19642.0,3,0,0.528,1
APP01671,36,27388.0,0.7,15812.0,17654.0,20,1,0.577,1
APP01672,47,57195.0,6.7,11905.0,38636.0,10,0,0.208,0
APP01673,28,86896.0,1.0,31775.0,11137.0,8,0,0.366,0
APP01674,45,83364.0,0.9,12916.0,31392.0,6,1,0.155,1
APP01675,37,39044.0,3.6,10692.0,68505.0,15,0,0.274,1
APP01676,49,61353.0,6.5,33222.0,53059.0,22,0,0.541,0
APP01677,28,279942.0,9.3,71305.0,47073.0,22,0,0.255,0
APP01678,35,39473.0,1.1,6144.0,21221.0,24,1,0.156,0
APP01679,47,101759.0,12.6,18767.0,14021.0,4,1,0.184,0
APP01680,27,25634.0,0.5,5602.0,67851.0,5,2,0.219,0
APP01681,23,112634.0,2.2,19957.0,27740.0,18,0,0.177,0
APP01682,49,46809.0,5.0,7169.0,34550.0,0,0,0.153,0
APP01683,64,89415.0,1.2,35215.0,32255.0,15,1,0.394,0
APP01684,44,38340.0,2.6,12331.0,54363.0,17,1,0.322,0
APP01685,23,84578.0,2.3,13866.0,109753.0,23,0,0.164,0
APP01686,40,46429.0,0.6,49261.0,87328.0,12,0,1.061,0
APP01687,35,51148.0,3.2,7432.0,8961.0,0,0,0.145,0
APP01688,45,91217.0,1.8,23107.0,30178.0,9,0,0.253,0
APP01689,50,58971.0,1.5,8048.0,16187.0,6,0,0.136,0
APP01690,34,88450.0,2.3,34788.0,63771.0,4,1,0.393,0
APP01691,27,66475.0,7.9,55793.0,36402.0,12,2,0.839,0
APP01692,37,75640.0,6.7,10826.0,52245.0,21,1,0.143,0
APP01693,64,91358.0,0.2,2309.0,28668.0,15,0,0.025,0
APP01694,40,61389.0,5.8,7704.0,19465.0,23,1,0.125,0
APP01695,56,44444.0,1.2,93537.0,21569.0,19,1,2.105,1
APP01696,29,56041.0,10.3,8319.0,14475.0,21,2,0.148,0
APP01697,58,132929.0,1.3,55095.0,17014.0,13,1,0.414,0
APP01698,42,77504.0,5.3,8225.0,14994.0,10,0,0.106,0
APP01699,22,47933.0,2.3,8064.0,19508.0,18,0,0.168,0
APP01700,44,89391.0,4.5,24918.0,18857.0,22,1,0.279,0
APP01701,28,92425.0,2.4,22640.0,46003.0,1,1,0.245,0
APP01702,31,94845.0,1.1,26416.0,44933.0,7,0,0.279,0
APP01703,33,44850.0,1.6,13412.0,45973.0,12,0,0.299,1
APP01704,37,51990.0,0.5,30561.0,73497.0,6,0,0.588,0
APP01705,28,52135.0,7.0,28831.0,34648.0,11,1,0.553,1
APP01706,41,61064.0,5.7,33497.0,22732.0,7,1,0.549,1
APP01707,38,95747.0,4.1,8112.0,136878.0,15,0,0.085,0
APP01708,50,84804.0,4.3,30543.0,62529.0,17,0,0.36,0
APP01709,38,88222.0,1.4,8804.0,39791.0,18,0,0.1,0
APP01710,51,143920.0,3.7,11782.0,38167.0,3,4,0.082,0
APP01711,58,103202.0,1.9,11590.0,43208.0,24,1,0.112,0
APP01712,52,68125.0,11.8,6012.0,32168.0,11,1,0.088,0
APP01713,31,40460.0,4.3,3333.0,39220.0,15,0,0.082,0
APP01714,45,51161.0,1.7,35560.0,49003.0,20,1,0.695,0
APP01715,53,64161.0,2.4,7617.0,23484.0,21,1,0.119,0
APP01716,58,110698.0,3.1,10767.0,13623.0,16,1,0.097,0
APP01717,61,72138.0,2.3,7446.0,10453.0,3,0,0.103,0
APP01718,28,52675.0,1.3,10880.0,61867.0,19,1,0.207,0
APP01719,31,50694.0,4.5,8913.0,14048.0,23,3,0.176,0
APP01720,42,70630.0,5.9,37170.0,48012.0,23,0,0.526,0
APP01721,44,114119.0,6.2,8330.0,18167.0,21,3,0.073,0
APP01722,61,162026.0,5.4,52662.0,18344.0,23,1,0.325,0
APP01723,37,65981.0,1.3,33237.0,23602.0,8,2,0.504,1
APP01724,32,71513.0,5.4,9140.0,40802.0,4,0,0.128,0
APP01725,52,39856.0,5.4,17255.0,16762.0,16,1,0.433,0
APP01726,35,192836.0,4.6,20241.0,25080.0,16,0,0.105,0
APP01727,36,36297.0,6.6,26194.0,35759.0,1,0,0.722,1
APP01728,42,131378.0,1.8,28350.0,17568.0,1,0,0.216,0
APP01729,48,60921.0,2.5,15511.0,85557.0,20,0,0.255,0
APP01730,40,54194.0,6.2,6226.0,12919.0,22,3,0.115,0
APP01731,53,41982.0,3.1,22308.0,31860.0,6,0,0.531,1
APP01732,30,244025.0,2.0,11057.0,77927.0,3,3,0.045,0
APP01733,60,81695.0,4.1,1435.0,16405.0,12,2,0.018,0
APP01734,52,73913.0,7.9,18256.0,34004.0,19,0,0.247,0
APP01735,53,113933.0,1.8,7426.0,39329.0,10,2,0.065,0
APP01736,22,52817.0,12.1,9258.0,22380.0,2,0,0.175,0
APP01737,53,73198.0,1.7,13424.0,34666.0,1,0,0.183,0
APP01738,53,75220.0,3.0,3855.0,50862.0,15,2,0.051,0
APP01739,61,56609.0,9.1,14932.0,27439.0,2,0,0.264,0
APP01740,33,133228.0,3.3,10370.0,57446.0,23,1,0.078,0
APP01741,50,65557.0,6.5,6622.0,45965.0,14,1,0.101,0
APP01742,53,33639.0,0.8,13863.0,25598.0,16,2,0.412,1
APP01743,33,62897.0,2.3,3456.0,71430.0,15,3,0.055,0
APP01744,46,82834.0,3.7,14193.0,23282.0,19,1,0.171,0
APP01745,42,46782.0,0.7,19467.0,60690.0,6,0,0.416,0
APP01746,59,48664.0,1.0,17055.0,23534.0,15,1,0.35,0
APP01747,22,55652.0,5.5,25112.0,30042.0,4,1,0.451,0
APP01748,58,134675.0,2.7,33938.0,32939.0,1,2,0.252,0
APP01749,59,57321.0,2.2,12518.0,44496.0,0,1,0.218,0
APP01750,46,149426.0,2.3,32092.0,8535.0,21,0,0.215,0
APP01751,35,53773.0,10.5,12481.0,47801.0,12,0,0.232,0
APP01752,54,86035.0,6.5,7634.0,34150.0,15,1,0.089,0
APP01753,62,58506.0,5.2,9758.0,43107.0,4,2,0.167,0
APP01754,64,106622.0,3.0,16541.0,49094.0,2,1,0.155,1
APP01755,60,41809.0,0.7,31829.0,45995.0,14,2,0.761,1
APP01756,31,106025.0,3.3,13375.0,10890.0,15,1,0.126,0
APP01757,23,77415.0,2.5,7794.0,19214.0,10,0,0.101,0
APP01758,26,53104.0,0.6,42421.0,44342.0,24,1,0.799,0
APP01759,29,67298.0,11.0,4239.0,40938.0,18,1,0.063,0
APP01760,26,157460.0,6.3,7834.0,22613.0,17,2,0.05,0
APP01761,29,78349.0,4.8,27289.0,56533.0,20,2,0.348,0
APP01762,59,51464.0,0.5,54894.0,31137.0,8,0,1.067,1
APP01763,51,40041.0,7.4,19625.0,61786.0,7,0,0.49,0
APP01764,52,94155.0,2.5,16316.0,75058.0,21,0,0.173,0
APP01765,61,80654.0,2.3,10586.0,42915.0,18,0,0.131,0
APP01766,32,103519.0,4.5,20712.0,50682.0,21,2,0.2,0
APP01767,28,35203.0,3.7,14816.0,25208.0,4,0,0.421,0
APP01768,28,40695.0,0.9,7305.0,62027.0,16,0,0.18,1
APP01769,48,129760.0,2.7,10434.0,41393.0,4,1,0.08,0
APP01770,40,86307.0,0.9,6674.0,30430.0,13,1,0.077,0
APP01771,27,95483.0,1.0,13506.0,17478.0,6,1,0.141,0
APP01772,31,45191.0,4.6,15206.0,27139.0,8,0,0.336,0
APP01773,40,44780.0,3.3,49390.0,18663.0,16,0,1.103,0
APP01774,36,120046.0,9.2,8284.0,57348.0,2,0,0.069,0
APP01775,24,122908.0,1.4,11561.0,75528.0,7,1,0.094,0
APP01776,26,42440.0,10.1,36583.0,62929.0,21,0,0.862,0
APP01777,42,38573.0,1.9,56617.0,161395.0,12,1,1.468,0
APP01778,46,69266.0,2.2,19531.0,27550.0,15,0,0.282,0
APP01779,23,49037.0,1.5,10907.0,51945.0,20,2,0.222,0
APP01780,61,48529.0,4.2,9151.0,17876.0,9,2,0.189,0
APP01781,62,39117.0,5.6,3058.0,32262.0,17,1,0.078,0
APP01782,34,57860.0,1.8,6360.0,14967.0,2,2,0.11,0
APP01783,31,41054.0,8.8,14491.0,51068.0,11,1,0.353,0
APP01784,38,42290.0,1.3,11559.0,29340.0,15,0,0.273,0
APP01785,32,84897.0,3.5,21998.0,10586.0,17,0,0.259,0
APP01786,43,71140.0,4.9,11428.0,24076.0,16,1,0.161,0
APP01787,32,93194.0,6.5,7474.0,106497.0,6,0,0.08,0
APP01788,33,32064.0,8.2,17555.0,46456.0,18,3,0.547,1
APP01789,45,73493.0,2.8,99132.0,57610.0,22,2,1.349,1
APP01790,39,206451.0,5.0,10364.0,39157.0,22,0,0.05,0
APP01791,56,60710.0,5.0,14930.0,32567.0,7,2,0.246,0
APP01792,28,110456.0,1.6,26306.0,36657.0,16,0,0.238,0
APP01793,49,109974.0,2.8,8457.0,42077.0,20,1,0.077,0
APP01794,52,112713.0,1.3,36983.0,18807.0,24,0,0.328,0
APP01795,64,79486.0,2.2,3777.0,57402.0,6,1,0.048,0
APP01796,38,97056.0,3.0,9641.0,71189.0,0,2,0.099,0
APP01797,26,103726.0,4.9,10415.0,32275.0,7,1,0.1,0
APP01798,38,100481.0,2.2,15077.0,26534.0,18,0,0.15,0
APP01799,39,41827.0,6.5,2760.0,23268.0,19,1,0.066,0
APP01800,42,31142.0,0.9,39426.0,104353.0,19,0,1.266,0
APP01801,57,33631.0,2.3,18609.0,27685.0,9,1,0.553,1
APP01802,52,63890.0,2.0,32803.0,53744.0,11,0,0.513,1
APP01803,61,98416.0,6.2,48554.0,32411.0,23,0,0.493,1
APP01804,23,42100.0,2.6,7388.0,31377.0,0,1,0.175,0
APP01805,48,116074.0,2.2,1816.0,22952.0,23,0,0.016,0
APP01806,30,56889.0,1.0,33426.0,20289.0,24,0,0.588,1
APP01807,55,57161.0,5.2,10624.0,56611.0,24,0,0.186,0
APP01808,49,48144.0,0.6,5396.0,20015.0,20,1,0.112,0
APP01809,35,28499.0,5.3,21185.0,47931.0,3,1,0.743,1
APP01810,53,82015.0,3.0,95879.0,38344.0,3,0,1.169,0
APP01811,27,172187.0,2.1,12245.0,57044.0,8,0,0.071,0
APP01812,32,70875.0,2.5,28592.0,25186.0,14,0,0.403,0
APP01813,50,28989.0,2.6,6063.0,69431.0,23,0,0.209,0
APP01814,41,108031.0,2.5,3465.0,33366.0,14,0,0.032,0
APP01815,51,32455.0,0.3,27754.0,171960.0,6,0,0.855,1
APP01816,44,39954.0,6.6,20679.0,13787.0,11,1,0.518,0
APP01817,40,64915.0,1.2,9204.0,155961.0,2,0,0.142,0
APP01818,57,77763.0,1.3,52312.0,33664.0,19,0,0.673,1
APP01819,24,44164.0,2.7,3257.0,41510.0,8,0,0.074,0
APP01820,48,63662.0,5.7,4994.0,25271.0,13,1,0.078,0
APP01821,64,104567.0,4.0,8653.0,14167.0,12,0,0.083,0
APP01822,40,111982.0,1.4,10046.0,26449.0,23,0,0.09,0
APP01823,44,136725.0,8.4,43143.0,29161.0,11,0,0.316,0
APP01824,52,189987.0,2.8,13896.0,40525.0,0,2,0.073,0
APP01825,61,109639.0,10.6,11449.0,71160.0,18,1,0.104,0
APP01826,56,65620.0,4.6,4837.0,40719.0,15,0,0.074,0
APP01827,54,112382.0,4.7,31866.0,41146.0,11,0,0.284,1
APP01828,56,92352.0,1.7,5381.0,45735.0,9,1,0.058,0
APP01829,22,94201.0,0.6,4819.0,12671.0,1,1,0.051,0
APP01830,35,79906.0,1.5,9699.0,13393.0,17,0,0.121,0
APP01831,54,46350.0,5.8,15223.0,14791.0,12,3,0.328,0
APP01832,56,43737.0,3.8,7509.0,29029.0,23,0,0.172,0
APP01833,26,69664.0,1.0,23520.0,11813.0,5,0,0.338,0
APP01834,59,78783.0,10.4,10653.0,24008.0,11,0,0.135,0
APP01835,62,52067.0,3.5,31015.0,15979.0,21,0,0.596,0
APP01836,32,90370.0,3.9,20012.0,48661.0,3,3,0.221,0
APP01837,23,206981.0,5.0,56004.0,47221.0,0,2,0.271,1
APP01838,38,30572.0,1.8,9379.0,30322.0,10,0,0.307,0
APP01839,60,97843.0,8.0,26244.0,11615.0,22,1,0.268,0
APP01840,41,70757.0,0.7,3199.0,31499.0,7,1,0.045,1
APP01841,35,91613.0,5.1,135040.0,44231.0,1,0,1.474,0
APP01842,53,58962.0,15.1,25214.0,59067.0,1,1,0.428,0
APP01843,55,67980.0,0.5,10540.0,103989.0,15,1,0.155,0
APP01844,46,78022.0,0.9,10858.0,71047.0,0,2,0.139,0
APP01845,28,62893.0,6.2,10964.0,40089.0,3,0,0.174,0
APP01846,56,34191.0,0.6,58223.0,30603.0,5,1,1.703,1
APP01847,50,65059.0,4.8,27415.0,23254.0,20,0,0.421,1
APP01848,43,36018.0,3.4,9371.0,81912.0,19,0,0.26,0
APP01849,62,101376.0,5.1,4959.0,40133.0,13,1,0.049,0
APP01850,64,28774.0,1.9,34783.0,53015.0,19,0,1.209,0
APP01851,34,122312.0,2.8,26130.0,25486.0,14,2,0.214,0
APP01852,34,90652.0,3.5,23508.0,17248.0,6,1,0.259,0
APP01853,22,90825.0,6.2,12494.0,28561.0,6,0,0.138,0
APP01854,57,24781.0,1.3,10512.0,30280.0,17,0,0.424,0
APP01855,25,62050.0,2.1,51440.0,40744.0,22,0,0.829,0
APP01856,58,130194.0,2.2,55416.0,23331.0,1,2,0.426,1
APP01857,61,56427.0,7.5,22295.0,36864.0,19,0,0.395,0
APP01858,34,42658.0,0.7,29024.0,73616.0,14,1,0.68,0
APP01859,59,53192.0,9.2,16137.0,13309.0,0,0,0.303,1
APP01860,45,70676.0,5.2,4465.0,10197.0,20,2,0.063,0
APP01861,40,47778.0,4.6,6101.0,76692.0,16,1,0.128,0
APP01862,22,135525.0,1.4,33421.0,15091.0,19,1,0.247,0
APP01863,59,70804.0,5.3,37011.0,28910.0,24,1,0.523,0
APP01864,26,55393.0,3.0,31048.0,52318.0,12,0,0.561,1
APP01865,37,38152.0,3.7,17621.0,35048.0,11,0,0.462,0
APP01866,45,93174.0,9.7,31986.0,34753.0,23,0,0.343,0
APP01867,48,92119.0,2.7,12753.0,37928.0,21,2,0.138,0
APP01868,22,49212.0,8.5,21963.0,164593.0,14,1,0.446,0
APP01869,55,23905.0,2.5,11342.0,105702.0,23,0,0.474,0
APP01870,57,89804.0,1.2,5736.0,23951.0,4,0,0.064,0
APP01871,25,66609.0,1.0,26680.0,68223.0,6,0,0.401,0
APP01872,21,86512.0,3.9,37053.0,49183.0,7,0,0.428,0
APP01873,60,194578.0,5.6,96681.0,35893.0,22,1,0.497,0
APP01874,32,72156.0,5.1,16502.0,21063.0,13,2,0.229,0
APP01875,56,56561.0,6.8,5778.0,47611.0,3,1,0.102,0
APP01876,43,41206.0,4.7,10273.0,30223.0,20,0,0.249,0
APP01877,51,62554.0,0.9,11984.0,28919.0,13,0,0.192,1
APP01878,31,79244.0,3.9,15045.0,22920.0,9,0,0.19,0
APP01879,30,75106.0,1.9,19471.0,66164.0,21,2,0.259,0
APP01880,23,173119.0,3.5,17861.0,22911.0,15,0,0.103,0
APP01881,34,93858.0,2.5,24876.0,22995.0,10,0,0.265,0
APP01882,36,68364.0,2.2,15645.0,57917.0,21,1,0.229,0
APP01883,30,51365.0,2.6,2252.0,33303.0,24,1,0.044,0
APP01884,49,83561.0,9.1,16022.0,33845.0,13,0,0.192,0
APP01885,30,46467.0,0.4,14320.0,67490.0,13,1,0.308,1
APP01886,32,80011.0,1.0,20748.0,79875.0,1,1,0.259,0
APP01887,50,93312.0,1.2,10005.0,10130.0,21,0,0.107,0
APP01888,61,65629.0,2.4,15976.0,33615.0,12,2,0.243,0
APP01889,21,53362.0,4.9,20848.0,15582.0,2,0,0.391,0
APP01890,25,24523.0,2.3,11754.0,28794.0,17,1,0.479,0
APP01891,40,129562.0,5.3,22941.0,36169.0,21,0,0.177,0
APP01892,28,89469.0,6.5,14131.0,29351.0,3,0,0.158,0
APP01893,63,90564.0,0.6,15144.0,19630.0,20,2,0.167,0
APP01894,32,33501.0,6.3,1289.0,19042.0,20,0,0.038,0
APP01895,21,145790.0,5.4,5350.0,56205.0,18,0,0.037,0
APP01896,40,57953.0,7.2,5362.0,91207.0,15,0,0.093,0
APP01897,48,63298.0,2.9,15884.0,10548.0,3,1,0.251,0
APP01898,63,42846.0,3.7,36950.0,29835.0,18,2,0.862,0
APP01899,57,29927.0,5.5,12152.0,56341.0,22,0,0.406,1
APP01900,57,130441.0,3.5,26335.0,35612.0,14,1,0.202,0
APP01901,32,139149.0,0.7,22440.0,18616.0,0,2,0.161,1
APP01902,57,67322.0,1.2,14942.0,27264.0,15,0,0.222,0
APP01903,64,52068.0,3.0,21145.0,43534.0,14,0,0.406,0
APP01904,48,60565.0,9.0,16265.0,30203.0,15,2,0.269,0
APP01905,35,61402.0,4.5,11922.0,35285.0,21,0,0.194,0
APP01906,26,40138.0,1.6,18267.0,35900.0,19,1,0.455,1
APP01907,64,63188.0,1.8,42502.0,26514.0,0,0,0.673,1
APP01908,40,78948.0,1.8,19501.0,59275.0,16,1,0.247,0
APP01909,34,121671.0,2.5,15905.0,27269.0,4,1,0.131,0
APP01910,22,73653.0,2.7,6621.0,19865.0,4,1,0.09,0
APP01911,29,33250.0,2.5,41469.0,138383.0,6,0,1.247,0
APP01912,57,87271.0,2.6,4334.0,34659.0,12,1,0.05,0
APP01913,40,64346.0,0.7,3412.0,7631.0,11,1,0.053,0
APP01914,46,145104.0,0.7,17983.0,77099.0,3,0,0.124,0
APP01915,49,149452.0,2.0,6604.0,76950.0,24,0,0.044,0
APP01916,21,152090.0,1.0,31929.0,47777.0,3,1,0.21,0
APP01917,55,55227.0,2.6,3474.0,53050.0,22,1,0.063,0
APP01918,26,197783.0,5.3,28838.0,132700.0,20,2,0.146,0
APP01919,57,87157.0,7.0,25765.0,20380.0,20,0,0.296,0
APP01920,25,164916.0,5.3,14683.0,39338.0,5,0,0.089,0
APP01921,53,56879.0,3.1,2491.0,118400.0,23,0,0.044,0
APP01922,34,62988.0,4.7,3366.0,134449.0,14,0,0.053,0
APP01923,32,83869.0,3.0,16187.0,29154.0,20,1,0.193,0
APP01924,62,78900.0,2.7,11090.0,121308.0,18,0,0.141,0
APP01925,40,136955.0,4.7,23906.0,58781.0,5,1,0.175,0
APP01926,44,65117.0,2.4,12650.0,89066.0,11,0,0.194,0
APP01927,63,130916.0,0.7,11800.0,57635.0,13,2,0.09,0
APP01928,54,105463.0,2.3,1918.0,43620.0,17,0,0.018,0
APP01929,45,65730.0,0.6,25795.0,136712.0,11,0,0.392,0
APP01930,49,101452.0,2.2,7948.0,26445.0,23,0,0.078,0
APP01931,59,57720.0,4.0,9715.0,113706.0,23,2,0.168,0
APP01932,51,236831.0,3.7,5677.0,125043.0,14,1,0.024,0
